"","total.seagrass","Turf.algae","total.sponges","other.inverts","corals","Unconsolidated","Consolidated","Macroalgae","dominant"
"2984",100,0,0,0,0,0,0,0,"total.seagrass"
"2985",100,0,0,0,0,0,0,0,"total.seagrass"
"2986",100,0,0,0,0,0,0,0,"total.seagrass"
"2987",100,0,0,0,0,0,0,0,"total.seagrass"
"2988",100,0,0,0,0,0,0,0,"total.seagrass"
"2989",100,0,0,0,0,0,0,0,"total.seagrass"
"2990",100,0,0,0,0,0,0,0,"total.seagrass"
"2991",100,0,0,0,0,0,0,0,"total.seagrass"
"2992",52,0,0,0,0,20,0,28,"total.seagrass"
"2993",96,0,0,0,0,4,0,0,"total.seagrass"
"2994",100,0,0,0,0,0,0,0,"total.seagrass"
"2995",36,0,0,0,0,20,0,44,"Macroalgae"
"2996",36,0,0,0,0,4,0,60,"Macroalgae"
"2997",88,0,0,0,0,12,0,0,"total.seagrass"
"2998",28,0,0,0,0,16,0,56,"Macroalgae"
"2999",16,0,0,0,0,8,0,76,"Macroalgae"
"3000",0,0,0,0,0,12,0,88,"Macroalgae"
"3001",0,0,0,0,0,36,0,64,"Macroalgae"
"3002",100,0,0,0,0,0,0,0,"total.seagrass"
"3003",100,0,0,0,0,0,0,0,"total.seagrass"
"3004",100,0,0,0,0,0,0,0,"total.seagrass"
"3005",84,0,0,0,0,8,0,8,"total.seagrass"
"3006",32,0,0,0,0,40,0,28,"Unconsolidated"
"3007",72,0,0,0,0,4,0,24,"total.seagrass"
"3008",48,0,0,0,0,16,0,36,"total.seagrass"
"3009",36,4,0,0,0,36,0,24,"total.seagrass"
"3010",32,0,0,0,0,24,0,44,"Macroalgae"
"3011",84,0,0,0,0,12,0,4,"total.seagrass"
"3012",100,0,0,0,0,0,0,0,"total.seagrass"
"3013",100,0,0,0,0,0,0,0,"total.seagrass"
"3014",100,0,0,0,0,0,0,0,"total.seagrass"
"3015",100,0,0,0,0,0,0,0,"total.seagrass"
"3016",100,0,0,0,0,0,0,0,"total.seagrass"
"3017",84,4,0,0,0,8,0,4,"total.seagrass"
"3018",0,32,0,0,0,24,0,44,"Macroalgae"
"3019",8,32,0,0,0,44,0,16,"Unconsolidated"
"3020",100,0,0,0,0,0,0,0,"total.seagrass"
"3021",100,0,0,0,0,0,0,0,"total.seagrass"
"3022",0,0,0,0,0,100,0,0,"Unconsolidated"
"3023",100,0,0,0,0,0,0,0,"total.seagrass"
"3024",100,0,0,0,0,0,0,0,"total.seagrass"
"3025",96,0,0,0,0,4,0,0,"total.seagrass"
"3026",100,0,0,0,0,0,0,0,"total.seagrass"
"3027",100,0,0,0,0,0,0,0,"total.seagrass"
"3028",100,0,0,0,0,0,0,0,"total.seagrass"
"3029",32,0,0,0,0,8,0,60,"Macroalgae"
"3030",100,0,0,0,0,0,0,0,"total.seagrass"
"3031",100,0,0,0,0,0,0,0,"total.seagrass"
"3032",100,0,0,0,0,0,0,0,"total.seagrass"
"3033",100,0,0,0,0,0,0,0,"total.seagrass"
"3034",100,0,0,0,0,0,0,0,"total.seagrass"
"3035",100,0,0,0,0,0,0,0,"total.seagrass"
"3036",76,0,0,0,0,8,0,16,"total.seagrass"
"3037",100,0,0,0,0,0,0,0,"total.seagrass"
"3038",96,0,0,0,0,4,0,0,"total.seagrass"
"3039",96,0,0,0,0,4,0,0,"total.seagrass"
"3040",100,0,0,0,0,0,0,0,"total.seagrass"
"3041",88,0,0,0,0,12,0,0,"total.seagrass"
"3042",100,0,0,0,0,0,0,0,"total.seagrass"
"3043",100,0,0,0,0,0,0,0,"total.seagrass"
"3044",100,0,0,0,0,0,0,0,"total.seagrass"
"3045",96,0,0,0,0,4,0,0,"total.seagrass"
"3046",100,0,0,0,0,0,0,0,"total.seagrass"
"3047",76,0,0,0,0,24,0,0,"total.seagrass"
"3048",100,0,0,0,0,0,0,0,"total.seagrass"
"3049",60,0,0,0,0,12,0,28,"total.seagrass"
"3050",92,0,0,0,0,8,0,0,"total.seagrass"
"3051",96,0,0,0,0,4,0,0,"total.seagrass"
"3052",100,0,0,0,0,0,0,0,"total.seagrass"
"3053",100,0,0,0,0,0,0,0,"total.seagrass"
"3054",100,0,0,0,0,0,0,0,"total.seagrass"
"3055",100,0,0,0,0,0,0,0,"total.seagrass"
"3056",100,0,0,0,0,0,0,0,"total.seagrass"
"3057",20,12,0,0,0,8,0,60,"Macroalgae"
"3058",100,0,0,0,0,0,0,0,"total.seagrass"
"3059",100,0,0,0,0,0,0,0,"total.seagrass"
"3060",95.83,0,0,0,0,4.17,0,0,"total.seagrass"
"3061",92,0,0,0,0,8,0,0,"total.seagrass"
"3062",96,0,0,0,0,4,0,0,"total.seagrass"
"3063",96,0,0,0,0,4,0,0,"total.seagrass"
"3064",100,0,0,0,0,0,0,0,"total.seagrass"
"3065",100,0,0,0,0,0,0,0,"total.seagrass"
"3066",100,0,0,0,0,0,0,0,"total.seagrass"
"3067",96,0,0,0,0,4,0,0,"total.seagrass"
"3068",100,0,0,0,0,0,0,0,"total.seagrass"
"3069",88,0,0,0,0,12,0,0,"total.seagrass"
"3070",100,0,0,0,0,0,0,0,"total.seagrass"
"3071",100,0,0,0,0,0,0,0,"total.seagrass"
"3072",100,0,0,0,0,0,0,0,"total.seagrass"
"3073",100,0,0,0,0,0,0,0,"total.seagrass"
"3074",100,0,0,0,0,0,0,0,"total.seagrass"
"3075",100,0,0,0,0,0,0,0,"total.seagrass"
"3076",64,0,0,0,0,32,0,4,"total.seagrass"
"3077",32,0,0,0,0,68,0,0,"Unconsolidated"
"3078",52,0,0,0,0,48,0,0,"total.seagrass"
"3079",76,0,0,0,0,20,0,4,"total.seagrass"
"3080",16,0,0,0,0,72,0,12,"Unconsolidated"
"3081",76,0,0,0,0,12,0,12,"total.seagrass"
"3082",68,0,0,0,0,16,0,16,"total.seagrass"
"3083",40,0,0,0,0,44,0,16,"Unconsolidated"
"3084",20,0,0,0,0,68,0,12,"Unconsolidated"
"3085",64,0,0,0,0,36,0,0,"total.seagrass"
"3086",68,0,0,0,0,16,0,16,"total.seagrass"
"3087",80,0,0,0,0,20,0,0,"total.seagrass"
"3088",40,0,0,0,0,60,0,0,"Unconsolidated"
"3089",4,0,0,0,0,76,0,20,"Unconsolidated"
"3090",64,0,0,0,0,28,0,8,"total.seagrass"
"3091",84,0,0,0,0,16,0,0,"total.seagrass"
"3092",96,0,0,0,0,4,0,0,"total.seagrass"
"3093",100,0,0,0,0,0,0,0,"total.seagrass"
"3094",96,0,0,0,0,4,0,0,"total.seagrass"
"3095",88,0,0,0,0,12,0,0,"total.seagrass"
"3096",80,0,0,0,0,20,0,0,"total.seagrass"
"3097",24,0,0,0,0,32,0,44,"Macroalgae"
"3098",12,0,0,0,0,24,0,64,"Macroalgae"
"3099",76,0,0,0,0,24,0,0,"total.seagrass"
"3100",0,0,0,0,0,84,0,16,"Unconsolidated"
"3101",20,0,0,0,0,76,0,4,"Unconsolidated"
"3102",16,0,0,0,0,44,0,40,"Unconsolidated"
"3103",84,0,0,0,0,16,0,0,"total.seagrass"
"3104",72,0,0,0,0,24,0,4,"total.seagrass"
"3105",92,0,0,0,0,8,0,0,"total.seagrass"
"3106",12,0,0,0,0,76,0,12,"Unconsolidated"
"3107",96,0,0,0,0,4,0,0,"total.seagrass"
"3108",100,0,0,0,0,0,0,0,"total.seagrass"
"3109",64,0,0,0,0,36,0,0,"total.seagrass"
"3110",44,0,0,0,0,48,0,8,"Unconsolidated"
"3111",40,0,0,0,0,52,0,8,"Unconsolidated"
"3112",60,0,0,0,0,40,0,0,"total.seagrass"
"3113",60,0,0,0,0,32,0,8,"total.seagrass"
"3114",92,0,0,0,0,4,0,4,"total.seagrass"
"3115",68,0,0,0,0,32,0,0,"total.seagrass"
"3116",80,0,0,0,0,20,0,0,"total.seagrass"
"3117",12,0,0,0,0,88,0,0,"Unconsolidated"
"3118",20,0,0,0,0,80,0,0,"Unconsolidated"
"3119",76,0,0,0,0,24,0,0,"total.seagrass"
"3120",92,0,0,0,0,8,0,0,"total.seagrass"
"3121",52,0,0,0,0,36,0,12,"total.seagrass"
"3122",44,0,0,0,0,56,0,0,"Unconsolidated"
"3123",100,0,0,0,0,0,0,0,"total.seagrass"
"3124",100,0,0,0,0,0,0,0,"total.seagrass"
"3125",72,0,0,0,0,28,0,0,"total.seagrass"
"3126",0,8,0,0,0,92,0,0,"Unconsolidated"
"3127",4,0,0,0,0,92,0,4,"Unconsolidated"
"3128",20,0,0,0,0,48,0,32,"Unconsolidated"
"3129",16,0,0,0,0,76,0,8,"Unconsolidated"
"3130",0,0,0,0,0,48,0,52,"Macroalgae"
"3131",40,0,0,0,0,12,0,48,"Macroalgae"
"3132",100,0,0,0,0,0,0,0,"total.seagrass"
"3133",96,0,0,0,0,4,0,0,"total.seagrass"
"3134",100,0,0,0,0,0,0,0,"total.seagrass"
"3135",68,0,0,0,0,32,0,0,"total.seagrass"
"3136",0,0,0,0,0,100,0,0,"Unconsolidated"
"3137",0,0,0,0,0,92,0,8,"Unconsolidated"
"3138",32,0,0,0,0,68,0,0,"Unconsolidated"
"3139",68,0,0,0,0,16,0,16,"total.seagrass"
"3140",92,0,0,0,0,8,0,0,"total.seagrass"
"3141",96,0,0,0,0,4,0,0,"total.seagrass"
"3142",76,0,0,0,0,8,0,16,"total.seagrass"
"3143",12,0,0,0,0,68,0,20,"Unconsolidated"
"3144",56,0,0,0,0,44,0,0,"total.seagrass"
"3145",12,0,0,0,0,88,0,0,"Unconsolidated"
"3146",24,0,0,0,0,76,0,0,"Unconsolidated"
"3147",44,0,0,0,0,16,0,40,"total.seagrass"
"3148",76,0,0,0,0,16,0,8,"total.seagrass"
"3149",64,4,0,0,0,12,0,20,"total.seagrass"
"3150",36,0,0,0,0,40,0,24,"Unconsolidated"
"3151",100,0,0,0,0,0,0,0,"total.seagrass"
"3152",76,0,0,0,0,20,0,4,"total.seagrass"
"3153",40,0,0,0,0,32,0,28,"total.seagrass"
"3154",48,0,0,0,0,52,0,0,"Unconsolidated"
"3155",44,0,0,0,0,8,0,48,"Macroalgae"
"3156",84,0,0,0,0,8,0,8,"total.seagrass"
"3157",80,0,0,0,0,4,0,16,"total.seagrass"
"3158",80,0,0,0,0,20,0,0,"total.seagrass"
"3159",52,0,0,0,0,24,0,24,"total.seagrass"
"3160",8,0,0,0,0,80,0,12,"Unconsolidated"
"3161",32,0,0,0,0,56,0,12,"Unconsolidated"
"3162",24,0,0,0,0,52,0,24,"Unconsolidated"
"3163",56,0,0,0,0,40,0,4,"total.seagrass"
"3164",56,0,0,0,0,36,0,8,"total.seagrass"
"3165",72,0,0,0,0,20,0,8,"total.seagrass"
"3166",40,0,0,0,0,36,0,24,"total.seagrass"
"3167",56,0,0,0,0,36,0,8,"total.seagrass"
"3168",20,0,0,0,0,12,0,68,"Macroalgae"
"3169",84,0,0,0,0,8,0,8,"total.seagrass"
"3170",44,0,0,0,0,8,0,48,"Macroalgae"
"3171",68,0,0,0,0,0,0,32,"total.seagrass"
"3172",44,0,0,0,0,12,0,44,"total.seagrass"
"3173",44,0,0,0,0,0,0,56,"Macroalgae"
"3174",92,0,0,0,0,4,0,4,"total.seagrass"
"3175",80,0,0,0,0,4,4,12,"total.seagrass"
"3176",0,0,0,0,0,32,0,68,"Macroalgae"
"3177",100,0,0,0,0,0,0,0,"total.seagrass"
"3178",100,0,0,0,0,0,0,0,"total.seagrass"
"3179",96,0,0,0,0,0,4,0,"total.seagrass"
"3180",92,0,0,0,0,8,0,0,"total.seagrass"
"3181",100,0,0,0,0,0,0,0,"total.seagrass"
"3182",0,8,0,0,0,4,0,88,"Macroalgae"
"3183",100,0,0,0,0,0,0,0,"total.seagrass"
"3184",96,0,0,0,0,0,0,4,"total.seagrass"
"3185",100,0,0,0,0,0,0,0,"total.seagrass"
"3186",100,0,0,0,0,0,0,0,"total.seagrass"
"3187",100,0,0,0,0,0,0,0,"total.seagrass"
"3188",92,0,0,0,0,8,0,0,"total.seagrass"
"3189",100,0,0,0,0,0,0,0,"total.seagrass"
"3190",100,0,0,0,0,0,0,0,"total.seagrass"
"3191",96,0,0,0,0,4,0,0,"total.seagrass"
"3192",52,0,0,0,0,16,16,16,"total.seagrass"
"3193",84,0,0,0,0,0,0,16,"total.seagrass"
"3194",100,0,0,0,0,0,0,0,"total.seagrass"
"3195",92,0,0,0,0,8,0,0,"total.seagrass"
"3196",52,0,0,0,0,20,0,28,"total.seagrass"
"3197",92,0,0,0,0,8,0,0,"total.seagrass"
"3198",100,0,0,0,0,0,0,0,"total.seagrass"
"3199",76,0,0,0,0,24,0,0,"total.seagrass"
"3200",24,0,0,0,0,76,0,0,"Unconsolidated"
"3201",0,0,0,0,0,100,0,0,"Unconsolidated"
"3202",0,0,0,0,0,96,0,4,"Unconsolidated"
"3203",24,0,0,0,0,64,0,12,"Unconsolidated"
"3204",16,0,0,0,0,48,0,36,"Unconsolidated"
"3205",0,0,0,0,0,24,0,76,"Macroalgae"
"3206",0,0,0,0,0,19.05,0,80.95,"Macroalgae"
"3207",56,0,0,0,0,12,0,32,"total.seagrass"
"3208",88,0,0,0,0,12,0,0,"total.seagrass"
"3209",100,0,0,0,0,0,0,0,"total.seagrass"
"3210",32,0,0,0,0,8,0,60,"Macroalgae"
"3211",8,0,0,0,0,48,0,44,"Unconsolidated"
"3212",8,0,0,0,0,68,0,24,"Unconsolidated"
"3213",100,0,0,0,0,0,0,0,"total.seagrass"
"3214",100,0,0,0,0,0,0,0,"total.seagrass"
"3215",100,0,0,0,0,0,0,0,"total.seagrass"
"3216",100,0,0,0,0,0,0,0,"total.seagrass"
"3217",100,0,0,0,0,0,0,0,"total.seagrass"
"3218",0,0,0,0,0,100,0,0,"Unconsolidated"
"3219",0,0,0,0,0,100,0,0,"Unconsolidated"
"3220",0,0,0,0,0,100,0,0,"Unconsolidated"
"3221",0,0,0,0,0,100,0,0,"Unconsolidated"
"3222",0,0,0,0,0,100,0,0,"Unconsolidated"
"3223",0,0,0,0,0,100,0,0,"Unconsolidated"
"3224",0,0,0,0,0,100,0,0,"Unconsolidated"
"3225",0,0,0,0,0,100,0,0,"Unconsolidated"
"3226",0,0,0,0,0,100,0,0,"Unconsolidated"
"3227",0,0,0,0,0,100,0,0,"Unconsolidated"
"3228",0,0,0,0,0,100,0,0,"Unconsolidated"
"3229",0,0,0,0,0,100,0,0,"Unconsolidated"
"3230",0,0,0,0,0,100,0,0,"Unconsolidated"
"3231",0,0,0,0,0,100,0,0,"Unconsolidated"
"3232",0,0,0,0,0,100,0,0,"Unconsolidated"
"3233",0,0,0,0,0,92,0,0,"Unconsolidated"
"3234",0,0,0,0,0,100,0,0,"Unconsolidated"
"3235",0,0,0,0,0,100,0,0,"Unconsolidated"
"3236",0,0,0,0,0,100,0,0,"Unconsolidated"
"3237",0,0,0,0,0,100,0,0,"Unconsolidated"
"3238",0,0,0,0,0,100,0,0,"Unconsolidated"
"3239",4,0,0,0,0,96,0,0,"Unconsolidated"
"3240",24,0,0,0,0,68,0,4,"Unconsolidated"
"3241",4,0,0,0,0,92,0,4,"Unconsolidated"
"3242",12,0,0,0,0,88,0,0,"Unconsolidated"
"3243",0,4,0,0,0,96,0,0,"Unconsolidated"
"3244",0,0,0,0,0,100,0,0,"Unconsolidated"
"3245",0,0,0,0,0,100,0,0,"Unconsolidated"
"3246",0,0,0,0,0,100,0,0,"Unconsolidated"
"3247",0,0,0,0,0,100,0,0,"Unconsolidated"
"3248",0,0,0,0,0,84,0,0,"Unconsolidated"
"3249",0,0,0,0,0,100,0,0,"Unconsolidated"
"3250",0,0,0,0,0,100,0,0,"Unconsolidated"
"3251",0,0,0,0,0,100,0,0,"Unconsolidated"
"3252",0,0,0,0,0,100,0,0,"Unconsolidated"
"3253",0,0,0,0,0,100,0,0,"Unconsolidated"
"3254",0,0,0,0,0,100,0,0,"Unconsolidated"
"3255",0,0,0,0,0,92,0,0,"Unconsolidated"
"3256",16,0,0,0,0,84,0,0,"Unconsolidated"
"3257",0,4,0,0,0,88,0,8,"Unconsolidated"
"3258",16,0,0,0,0,72,0,0,"Unconsolidated"
"3259",0,0,0,0,0,100,0,0,"Unconsolidated"
"3260",52,0,0,0,0,48,0,0,"total.seagrass"
"3261",0,0,0,0,0,100,0,0,"Unconsolidated"
"3262",0,0,0,0,0,100,0,0,"Unconsolidated"
"3263",0,0,0,0,0,100,0,0,"Unconsolidated"
"3264",0,0,0,0,0,100,0,0,"Unconsolidated"
"3265",4,8,0,0,0,80,0,8,"Unconsolidated"
"3266",8,0,0,0,0,84,0,8,"Unconsolidated"
"3267",12,0,0,0,0,68,0,0,"Unconsolidated"
"3268",28,4,0,0,0,64,0,0,"Unconsolidated"
"3269",0,0,0,0,0,96,0,0,"Unconsolidated"
"3270",4,0,0,0,0,88,0,8,"Unconsolidated"
"3271",0,0,0,0,0,92,0,0,"Unconsolidated"
"3272",0,0,0,0,0,100,0,0,"Unconsolidated"
"3273",0,0,0,0,0,100,0,0,"Unconsolidated"
"3274",4,0,0,0,0,88,0,0,"Unconsolidated"
"3275",0,0,0,0,0,88,0,0,"Unconsolidated"
"3276",0,0,0,0,0,96,0,4,"Unconsolidated"
"3277",0,0,0,0,0,100,0,0,"Unconsolidated"
"3278",0,0,0,0,0,100,0,0,"Unconsolidated"
"3279",20,0,0,0,0,80,0,0,"Unconsolidated"
"3280",0,0,0,0,0,92,0,0,"Unconsolidated"
"3281",0,0,0,0,0,100,0,0,"Unconsolidated"
"3282",0,0,0,0,0,100,0,0,"Unconsolidated"
"3283",0,0,0,0,0,96,0,0,"Unconsolidated"
"3284",0,0,0,0,0,100,0,0,"Unconsolidated"
"3285",0,0,0,0,0,100,0,0,"Unconsolidated"
"3286",0,0,0,0,0,96,0,0,"Unconsolidated"
"3287",8,0,0,0,0,92,0,0,"Unconsolidated"
"3288",0,0,0,0,0,100,0,0,"Unconsolidated"
"3289",0,0,0,0,0,96,0,4,"Unconsolidated"
"3290",0,0,0,0,0,92,0,0,"Unconsolidated"
"3291",0,0,0,0,0,100,0,0,"Unconsolidated"
"3292",0,0,0,0,0,92,0,8,"Unconsolidated"
"3293",0,0,0,0,0,100,0,0,"Unconsolidated"
"3294",0,0,0,0,0,100,0,0,"Unconsolidated"
"3295",8,0,0,0,0,92,0,0,"Unconsolidated"
"3296",32,0,0,0,0,64,0,4,"Unconsolidated"
"3297",4,0,0,0,0,96,0,0,"Unconsolidated"
"3298",12,0,0,0,0,88,0,0,"Unconsolidated"
"3299",0,0,0,0,0,100,0,0,"Unconsolidated"
"3300",4,4,0,0,0,88,0,0,"Unconsolidated"
"3301",0,0,0,0,0,100,0,0,"Unconsolidated"
"3302",4,4,0,0,0,88,0,0,"Unconsolidated"
"3303",0,0,0,0,0,88,4,8,"Unconsolidated"
"3304",0,0,0,0,0,96,0,0,"Unconsolidated"
"3305",0,0,0,0,0,100,0,0,"Unconsolidated"
"3306",0,0,0,0,0,96,0,4,"Unconsolidated"
"3307",0,0,0,0,0,96,0,4,"Unconsolidated"
"3308",0,0,0,0,0,100,0,0,"Unconsolidated"
"3309",0,0,0,0,0,100,0,0,"Unconsolidated"
"3310",0,0,0,0,0,96,0,4,"Unconsolidated"
"3311",0,0,0,0,0,100,0,0,"Unconsolidated"
"3312",12,0,0,0,0,84,0,4,"Unconsolidated"
"3313",12,0,0,0,0,84,0,4,"Unconsolidated"
"3314",0,4,0,0,0,96,0,0,"Unconsolidated"
"3315",0,0,0,0,0,80,0,20,"Unconsolidated"
"3316",4,0,0,0,0,60,4,20,"Unconsolidated"
"3317",4,0,0,0,0,48,0,48,"Unconsolidated"
"3318",4,0,4,0,0,92,0,0,"Unconsolidated"
"3319",8,0,0,0,0,84,0,8,"Unconsolidated"
"3320",8,0,0,0,0,72,0,8,"Unconsolidated"
"3321",40,0,0,0,0,48,0,12,"Unconsolidated"
"3322",13.04,4.35,8.7,0,0,43.48,0,13.04,"Unconsolidated"
"3323",4,8,0,0,0,60,4,16,"Unconsolidated"
"3324",4,0,0,0,0,72,4,12,"Unconsolidated"
"3325",4,0,16,0,0,52,0,16,"Unconsolidated"
"3326",44,0,0,0,0,44,0,0,"total.seagrass"
"3327",16,12,12,0,0,40,8,12,"Unconsolidated"
"3328",8,0,0,0,0,76,0,12,"Unconsolidated"
"3329",20,0,0,0,0,68,0,4,"Unconsolidated"
"3330",24,0,0,0,0,44,0,20,"Unconsolidated"
"3331",16,4,0,0,0,56,0,16,"Unconsolidated"
"3332",32,0,0,0,0,64,0,4,"Unconsolidated"
"3333",8,0,0,0,0,84,8,0,"Unconsolidated"
"3334",0,0,0,0,0,84,0,0,"Unconsolidated"
"3335",0,0,0,0,0,100,0,0,"Unconsolidated"
"3336",4,0,0,0,0,92,0,4,"Unconsolidated"
"3337",32,0,4,0,0,60,0,4,"Unconsolidated"
"3338",12,0,0,0,0,80,0,8,"Unconsolidated"
"3339",0,0,0,0,0,92,0,0,"Unconsolidated"
"3340",0,0,0,0,0,96,0,0,"Unconsolidated"
"3341",0,0,0,0,0,100,0,0,"Unconsolidated"
"3342",0,0,0,0,0,100,0,0,"Unconsolidated"
"3343",0,0,0,0,0,100,0,0,"Unconsolidated"
"3344",0,0,0,0,0,100,0,0,"Unconsolidated"
"3345",0,0,0,0,0,96,0,0,"Unconsolidated"
"3346",0,0,0,0,0,100,0,0,"Unconsolidated"
"3347",0,0,0,0,0,100,0,0,"Unconsolidated"
"3348",0,0,0,0,0,100,0,0,"Unconsolidated"
"3349",0,0,0,0,0,100,0,0,"Unconsolidated"
"3350",0,0,0,0,0,100,0,0,"Unconsolidated"
"3351",0,0,0,0,0,100,0,0,"Unconsolidated"
"3352",0,0,0,0,0,100,0,0,"Unconsolidated"
"3353",0,0,0,0,0,96,0,0,"Unconsolidated"
"3354",0,0,0,0,0,92,0,0,"Unconsolidated"
"3355",0,0,0,0,0,80,0,0,"Unconsolidated"
"3356",0,0,0,0,0,100,0,0,"Unconsolidated"
"3357",0,0,0,0,0,100,0,0,"Unconsolidated"
"3358",0,0,0,0,0,80,0,8,"Unconsolidated"
"3359",0,0,0,0,0,100,0,0,"Unconsolidated"
"3360",0,0,0,0,0,100,0,0,"Unconsolidated"
"3361",0,0,0,0,0,96,0,0,"Unconsolidated"
"3362",0,0,0,0,0,96,0,0,"Unconsolidated"
"3363",0,0,0,0,0,100,0,0,"Unconsolidated"
"3364",0,0,0,0,0,96,0,0,"Unconsolidated"
"3365",0,0,0,0,0,100,0,0,"Unconsolidated"
"3366",0,0,0,0,0,100,0,0,"Unconsolidated"
"3367",0,0,0,0,0,100,0,0,"Unconsolidated"
"3368",0,0,0,0,0,100,0,0,"Unconsolidated"
"3369",0,4,0,0,0,96,0,0,"Unconsolidated"
"3370",0,0,0,0,0,100,0,0,"Unconsolidated"
"3371",0,0,0,0,0,100,0,0,"Unconsolidated"
"3372",0,0,0,0,0,100,0,0,"Unconsolidated"
"3373",0,0,0,0,0,100,0,0,"Unconsolidated"
"3374",0,0,0,0,0,100,0,0,"Unconsolidated"
"3375",4,0,0,0,0,96,0,0,"Unconsolidated"
"3376",4,0,0,0,0,96,0,0,"Unconsolidated"
"3377",0,0,0,0,0,100,0,0,"Unconsolidated"
"3378",0,0,0,0,0,88,0,12,"Unconsolidated"
"3379",0,0,0,0,0,100,0,0,"Unconsolidated"
"3380",0,0,0,0,0,100,0,0,"Unconsolidated"
"3381",0,0,0,0,0,100,0,0,"Unconsolidated"
"3382",0,0,0,0,0,96,0,4,"Unconsolidated"
"3383",0,0,0,0,0,88,0,0,"Unconsolidated"
"3384",0,0,0,0,0,100,0,0,"Unconsolidated"
"3385",4,0,0,0,0,96,0,0,"Unconsolidated"
"3386",0,0,0,0,0,100,0,0,"Unconsolidated"
"3387",0,0,0,0,0,96,0,0,"Unconsolidated"
"3388",0,0,0,0,0,100,0,0,"Unconsolidated"
"3389",0,0,0,0,0,100,0,0,"Unconsolidated"
"3390",0,0,0,0,0,100,0,0,"Unconsolidated"
"3391",8,4,0,0,0,88,0,0,"Unconsolidated"
"3392",28,0,0,0,0,64,0,8,"Unconsolidated"
"3393",24,0,0,0,0,72,0,4,"Unconsolidated"
"3394",32,0,0,0,0,68,0,0,"Unconsolidated"
"3395",16,4,0,0,0,60,0,20,"Unconsolidated"
"3396",36,0,0,0,0,64,0,0,"Unconsolidated"
"3397",24,0,0,0,0,76,0,0,"Unconsolidated"
"3398",24,0,0,0,0,60,0,16,"Unconsolidated"
"3399",8,0,0,0,0,88,0,4,"Unconsolidated"
"3400",16,0,0,0,0,76,0,8,"Unconsolidated"
"3401",20,0,0,0,0,76,0,4,"Unconsolidated"
"3402",0,0,0,0,0,88,0,4,"Unconsolidated"
"3403",0,0,0,0,0,92,0,8,"Unconsolidated"
"3404",20,0,0,0,0,80,0,0,"Unconsolidated"
"3405",4,0,0,0,0,96,0,0,"Unconsolidated"
"3406",8,0,0,0,0,92,0,0,"Unconsolidated"
"3407",4,0,0,0,0,96,0,0,"Unconsolidated"
"3408",28,0,0,0,0,68,0,4,"Unconsolidated"
"3409",20,0,0,0,0,68,0,4,"Unconsolidated"
"3410",12,0,0,0,0,80,0,8,"Unconsolidated"
"3411",12,16,4,0,0,64,0,4,"Unconsolidated"
"3412",32,4,4,0,0,52,0,8,"Unconsolidated"
"3413",16,0,0,0,0,68,0,16,"Unconsolidated"
"3414",32,0,0,0,0,48,4,16,"Unconsolidated"
"3415",20,28,4,0,0,28,0,20,"Turf.algae"
"3416",8,8,0,0,0,28,12,44,"Macroalgae"
"3417",0,16,0,0,0,72,4,8,"Unconsolidated"
"3418",68,0,0,0,0,32,0,0,"total.seagrass"
"3419",40,0,0,0,0,52,0,8,"Unconsolidated"
"3420",0,0,0,0,0,100,0,0,"Unconsolidated"
"3421",4,0,0,0,0,96,0,0,"Unconsolidated"
"3422",4,0,0,0,0,92,0,4,"Unconsolidated"
"3423",0,0,0,0,0,92,0,8,"Unconsolidated"
"3424",0,0,0,0,0,100,0,0,"Unconsolidated"
"3425",0,0,0,0,0,92,0,8,"Unconsolidated"
"3426",8,0,0,0,0,92,0,0,"Unconsolidated"
"3427",16,0,0,0,0,80,0,4,"Unconsolidated"
"3428",0,0,0,0,0,100,0,0,"Unconsolidated"
"3429",8,0,0,0,0,72,12,8,"Unconsolidated"
"3430",8,0,0,0,0,92,0,0,"Unconsolidated"
"3431",0,0,0,0,0,96,0,4,"Unconsolidated"
"3432",0,0,0,0,0,100,0,0,"Unconsolidated"
"3433",0,0,0,0,0,100,0,0,"Unconsolidated"
"3434",4,0,0,0,0,96,0,0,"Unconsolidated"
"3435",0,0,0,0,0,100,0,0,"Unconsolidated"
"3436",0,0,0,0,0,100,0,0,"Unconsolidated"
"3437",0,0,0,0,0,92,8,0,"Unconsolidated"
"3438",40,0,0,0,0,48,4,8,"Unconsolidated"
"3439",80,0,0,0,0,20,0,0,"total.seagrass"
"3440",72,0,0,0,0,16,0,12,"total.seagrass"
"3441",64,0,0,0,0,36,0,0,"total.seagrass"
"3442",52,0,0,0,0,48,0,0,"total.seagrass"
"3443",20,0,0,0,0,80,0,0,"Unconsolidated"
"3444",28,0,0,0,0,72,0,0,"Unconsolidated"
"3445",32,0,0,0,0,64,0,4,"Unconsolidated"
"3446",36,0,0,0,0,60,0,4,"Unconsolidated"
"3447",0,0,0,0,0,100,0,0,"Unconsolidated"
"3448",4,0,0,0,0,96,0,0,"Unconsolidated"
"3449",0,0,0,0,0,100,0,0,"Unconsolidated"
"3450",0,0,0,0,0,100,0,0,"Unconsolidated"
"3451",0,0,0,0,0,100,0,0,"Unconsolidated"
"3452",0,0,0,0,0,100,0,0,"Unconsolidated"
"3453",0,0,0,0,0,100,0,0,"Unconsolidated"
